date,time,latitude,longitude,depth,magnitude,som_zone,global_cluster,is_aftershock
2019-06-14,2019-06-14 03:01:33.400,-33.66671753,-179.5843048,12.0,4.920769868,3,-1,0
2019-06-17,2019-06-17 07:37:03.430,-33.20206451,-178.0176086,33.0,4.926761969,3,15,1
2019-06-18,2019-06-18 03:45:42.860,-32.77559662,-177.6547089,33.0,5.182467388,0,-1,0
2019-06-18,2019-06-18 07:20:20.530,-33.61330414,-177.7896423,33.0,5.506992562,3,15,1
2019-06-18,2019-06-18 09:56:42.470,-33.62650299,-178.3100891,12.0,5.077178979,3,15,1
2019-06-19,2019-06-19 23:47:18.170,-33.50328445,-178.691803,33.0,5.020945766,3,16,1
2019-06-20,2019-06-20 00:04:29.280,-33.95652771,-178.3828278,12.0,5.196117973,3,16,1
2019-06-20,2019-06-20 05:24:42.290,-33.65339279,-178.3130646,33.0,5.15812723,3,16,1
2019-06-20,2019-06-20 20:07:57.930,-33.42803574,-178.6549683,33.0,4.892379453,3,16,1
2019-06-20,2019-06-20 23:15:12.500,-33.79676819,179.7279053,33.0,5.163504086,3,16,1
2019-06-21,2019-06-21 05:34:21.310,-33.63613129,-178.27771,33.0,5.172947192,3,16,1
2019-06-25,2019-06-25 20:10:31.630,-32.8994751,-177.8225098,33.0,4.913579817,3,-1,0
2019-06-27,2019-06-27 05:08:16.250,-32.99568939,-177.5473022,33.0,4.93247691,3,-1,0
2019-06-27,2019-06-27 05:15:40.470,-32.91795349,-178.0563812,33.0,5.101748562,3,-1,0
2019-06-28,2019-06-28 12:40:00.350,-33.89419174,-178.361145,33.0,4.880724753,3,-1,0
2019-07-05,2019-07-05 22:30:50.060,-33.19810104,-179.0695038,12.0,5.212750572,3,-1,0
2019-07-06,2019-07-06 17:52:18.380,-32.83515549,-178.0956573,12.0,5.437340773,0,-1,0
2019-07-07,2019-07-07 06:34:24.940,-32.54171753,-177.857193,12.0,5.257896033,0,-1,0
2019-07-07,2019-07-07 07:53:31.140,-33.87715912,179.4638824,12.0,5.196174516,1,-1,0
2019-07-12,2019-07-12 00:16:52.020,-34.03355026,179.7676239,12.0,5.068412238,1,-1,0
2019-07-12,2019-07-12 07:17:43.040,-34.08280182,179.2280884,12.0,4.971209495,1,-1,0
2019-07-12,2019-07-12 09:29:25.130,-33.17282104,-178.2218628,12.0,4.92106469,3,-1,0
2019-07-17,2019-07-17 18:28:11.270,-47.56822586,165.3603668,33.0,5.129673483,31,-1,0
2019-07-23,2019-07-23 23:08:52.480,-33.94016266,-179.1854553,12.0,5.842527681,3,-1,0
2019-07-26,2019-07-26 10:02:20.400,-37.26575089,176.8227844,221.9208221,4.972003807,16,-1,0
2019-07-30,2019-07-30 18:37:45.350,-33.58619308,-178.6397247,12.0,4.86364228,3,-1,0
2019-08-04,2019-08-04 00:11:09.190,-47.90458679,165.7827148,33.0,5.657353601,31,-1,0
2019-08-07,2019-08-07 03:42:39.980,-32.77724838,-178.9030151,257.3860168,4.886093711,11,-1,0
2019-08-08,2019-08-08 16:32:56.500,-33.21574402,-179.6873627,12.0,5.203497547,3,-1,0
2019-08-09,2019-08-09 23:13:34.140,-34.17587662,-179.5027161,12.0,4.957636109,3,-1,0
2019-08-11,2019-08-11 20:44:36.200,-41.21015549,172.7803497,102.1279449,5.152679066,26,-1,0
2019-08-12,2019-08-12 10:35:27.750,-44.51518631,167.858551,12.0,5.512261171,32,-1,0
2019-08-31,2019-08-31 12:28:48.160,-32.72679138,-177.7574158,33.0,5.048002018,0,-1,0
2019-09-02,2019-09-02 16:59:10.160,-32.59035492,-177.5722656,12.0,4.93882239,0,-1,0
2019-09-03,2019-09-03 10:15:28.840,-32.57286835,-179.9776764,12.0,5.512378598,3,-1,0
2019-09-04,2019-09-04 07:02:52.380,-38.8513298,175.9097595,5.0,5.018913848,20,-1,0
2019-09-04,2019-09-04 09:13:46.620,-36.81230545,178.6161499,12.0,4.989935611,7,-1,0
2019-09-12,2019-09-12 07:08:08.520,-32.36865997,-178.274292,33.0,5.477140636,0,-1,0
2019-09-13,2019-09-13 07:56:52.850,-33.82809067,-179.0330353,12.0,5.248651198,3,-1,0
2019-09-17,2019-09-17 11:05:32.260,-32.39574814,178.9442902,12.0,4.872433495,3,-1,0
2019-09-21,2019-09-21 19:34:56.280,-34.02609634,-178.2363739,12.0,4.91017149,3,-1,0
2019-09-27,2019-09-27 17:26:23.600,-33.495224,-177.9804535,33.0,5.293086574,3,-1,0
2019-10-01,2019-10-01 05:16:41.160,-39.15775299,177.7724152,22.00417519,5.652114377,13,-1,0
2019-10-03,2019-10-03 07:59:22.880,-33.86747742,-178.8900146,33.0,5.214962363,3,-1,0
2019-10-03,2019-10-03 17:46:34.240,-32.62074661,-178.5422058,33.0,4.893773774,0,-1,0
2019-10-07,2019-10-07 03:29:48.360,-38.26429367,177.3336639,38.14467239,5.282344604,13,-1,0
2019-10-09,2019-10-09 20:22:49.350,-35.01733017,-178.8490143,12.0,5.152134512,2,-1,0
2019-10-14,2019-10-14 01:44:15.430,-32.38805389,-179.3248291,318.070282,5.281192157,11,-1,0
2019-10-24,2019-10-24 08:53:37.450,-44.6741333,167.4391632,5.0,5.62728772,32,-1,0
2019-10-27,2019-10-27 16:44:41.020,-37.87695694,176.0878906,275.6353455,5.024724974,22,-1,0
2019-11-03,2019-11-03 16:07:28.290,-34.9329071,179.8477325,73.94549561,5.702511366,2,-1,0
2019-11-09,2019-11-09 08:53:49.830,-34.8384552,-179.3690948,12.0,4.905178926,2,-1,0
2019-11-13,2019-11-13 20:58:39.360,-32.59490585,-178.0403137,12.0,4.894447244,0,-1,0
2019-11-23,2019-11-23 16:34:46.120,-37.41582108,177.2585602,115.045372,5.853862141,15,-1,0
2019-12-07,2019-12-07 22:33:04.300,-35.27885437,178.6009521,161.0231628,4.925923552,9,-1,0
2019-12-09,2019-12-09 23:58:01.900,-38.87031174,178.0682831,29.01327896,5.386604292,13,-1,0
2019-12-14,2019-12-14 06:12:36.870,-39.25822449,176.1366882,44.8106575,4.874175827,20,-1,0
2019-12-14,2019-12-14 10:57:56.450,-32.68664551,-177.354538,33.0,5.061495789,0,-1,0
2019-12-15,2019-12-15 09:52:23.820,-37.44716644,177.2119751,133.8652802,4.983322607,15,-1,0
2019-12-24,2019-12-24 13:38:21.640,-32.40873337,-179.6452789,281.548584,5.385519515,11,-1,0
2019-12-29,2019-12-29 14:16:52.180,-33.04785156,-178.0753784,12.0,5.054294333,3,-1,0
2019-12-30,2019-12-30 17:31:35.160,-33.3528595,-178.3865662,12.0,4.986898414,3,17,1
2019-12-30,2019-12-30 17:47:41.500,-33.45724869,-178.1457977,12.0,5.250199283,3,17,1
2019-12-31,2019-12-31 02:02:58.700,-33.34157562,-177.8274231,33.0,5.214532094,3,17,1
2020-01-01,2020-01-01 18:09:24.880,-32.41576767,-179.5105591,361.987854,4.915465041,11,-1,0
2020-01-01,2020-01-01 19:28:46.780,-32.95381546,-177.544754,12.0,5.298679028,0,-1,0
2020-01-01,2020-01-01 20:01:25.040,-33.26741791,-177.8507843,12.0,5.347527728,3,18,1
2020-01-01,2020-01-01 20:38:21.660,-32.92629623,-178.6964264,10.0,5.30710721,3,18,1
2020-01-01,2020-01-01 21:32:50.970,-33.14631271,-178.4379272,10.0,5.074916614,3,18,1
2020-01-04,2020-01-04 07:18:19.650,-36.73994064,176.9446106,309.0535889,4.871384692,17,-1,0
2020-01-15,2020-01-15 14:36:51.320,-33.49155426,-178.0221405,12.0,4.974620313,3,-1,0
2020-01-25,2020-01-25 10:45:12.350,-40.62136841,174.552597,63.65792084,5.359222441,18,-1,0
2020-01-25,2020-01-25 19:24:52.110,-35.59539795,-179.1864471,33.0,5.349764009,2,9,1
2020-01-25,2020-01-25 21:20:05.880,-35.59558868,-178.9559326,33.0,5.322715962,2,9,1
2020-01-26,2020-01-26 09:43:35.580,-35.74417877,-179.2729492,33.0,5.48606234,2,9,1
2020-01-26,2020-01-26 09:44:10.450,-35.90116119,-179.1434937,33.0,5.184312429,2,9,1
2020-02-04,2020-02-04 09:47:26.300,-37.62953568,176.5458221,256.934021,5.527395486,16,-1,0
2020-02-05,2020-02-05 04:49:27.590,-32.76561356,-177.6006012,33.0,5.045289596,0,-1,0
2020-02-11,2020-02-11 15:02:14.640,-33.01377106,-178.1899109,0.0,5.058708222,3,-1,0
2020-02-17,2020-02-17 00:28:12.490,-33.28053665,-179.2092438,33.0,5.997481828,3,-1,0
2020-02-20,2020-02-20 06:35:29.500,-34.35491562,-178.440155,147.6123047,5.253571421,3,-1,0
2020-02-22,2020-02-22 23:28:04.120,-33.68085861,-177.7571869,33.0,4.997887899,3,-1,0
2020-02-24,2020-02-24 10:14:22.760,-44.71028137,167.4463806,5.0,5.152573398,32,-1,0
2020-03-05,2020-03-05 20:39:33.660,-32.64282227,-178.0335083,12.0,5.177189705,0,-1,0
2020-03-11,2020-03-11 01:01:45.980,-32.62435532,-177.4933929,33.0,5.515511408,0,-1,0
2020-03-14,2020-03-14 10:05:08.850,-36.34773254,179.4497528,12.0,5.9899275,8,-1,0
2020-03-15,2020-03-15 14:22:37.840,-37.57616043,177.5291595,73.20803833,5.026609161,14,-1,0
2020-03-15,2020-03-15 15:28:58.860,-42.67739105,172.7736816,8.131281853,5.091373184,24,-1,0
2020-03-18,2020-03-18 16:56:23.040,-36.49711609,179.1548767,33.0,5.057271571,8,-1,0
2020-03-20,2020-03-20 01:36:08.300,-34.44536209,-178.5306854,12.0,5.441349441,3,-1,0
2020-03-22,2020-03-22 17:02:41.110,-34.13132477,-179.11763,33.0,5.399934242,3,-1,0
2020-04-20,2020-04-20 04:22:58.990,-32.39331436,179.0193787,12.0,4.860244011,3,-1,0
2020-04-26,2020-04-26 22:52:11.810,-44.99587631,167.536087,71.31930542,5.228785222,32,-1,0
2020-05-24,2020-05-24 19:53:33.270,-40.44614029,174.9778137,36.52345657,5.84628854,18,-1,0
2020-05-26,2020-05-26 00:34:04.110,-40.47169113,174.9823761,34.31409836,5.396372366,18,-1,0
2020-05-29,2020-05-29 20:14:54.700,-32.58013916,-177.9142761,33.0,5.500643668,0,-1,0
2020-05-30,2020-05-30 10:56:54.580,-40.44482422,175.0029907,35.7023735,5.021253394,18,-1,0
2020-05-31,2020-05-31 02:35:49.970,-38.70614624,174.0466614,5.0,4.949449532,20,-1,0
2020-06-09,2020-06-09 06:43:01.970,-32.78885269,-178.1549225,12.0,5.363587738,0,-1,0
2020-06-12,2020-06-12 07:11:16.070,-33.19805145,-178.6194916,12.0,4.878744811,3,-1,0
2020-06-12,2020-06-12 07:29:17.920,-44.43654251,167.7835083,5.0,5.247430022,32,-1,0
2020-06-15,2020-06-15 17:29:46.140,-37.81667709,177.5600433,28.76068306,4.939622054,12,-1,0
2020-06-18,2020-06-18 12:49:49.890,-33.4619751,-177.4386749,10.0,7.394644571,3,19,1
2020-06-18,2020-06-18 13:20:56.880,-33.77971649,-177.9757233,12.0,5.317746545,3,19,1
2020-06-18,2020-06-18 13:43:59.430,-33.13022995,-178.0176086,33.0,5.428665009,3,19,1
2020-06-18,2020-06-18 13:57:12.570,-32.94255829,-178.3265533,12.0,4.938206518,3,19,1
2020-06-18,2020-06-18 14:23:31.430,-32.95070267,-178.4567108,12.0,4.945533265,3,19,1
2020-06-18,2020-06-18 14:32:51.890,-33.09494019,-178.2639923,12.0,4.932049102,3,19,1
2020-06-18,2020-06-18 14:39:44.850,-32.68884659,-178.618103,12.0,4.997542504,0,4,1
2020-06-18,2020-06-18 14:52:49.570,-33.03812027,-177.9958649,12.0,5.176976677,3,19,1
2020-06-18,2020-06-18 15:06:13.820,-33.37292099,-177.8084106,12.0,5.747502701,3,19,1
2020-06-18,2020-06-18 15:23:47.910,-32.84508514,-178.5138702,12.0,4.873572636,3,19,1
2020-06-18,2020-06-18 16:11:33.860,-33.30064774,-177.2011719,12.0,5.83904731,3,19,1
2020-06-18,2020-06-18 16:17:10.180,-33.25988007,-178.3216248,12.0,5.170758756,3,19,1
2020-06-18,2020-06-18 19:11:50.630,-33.63560486,-178.0254059,10.0,5.620741593,3,19,1
2020-06-18,2020-06-18 19:32:48.230,-32.71719742,-178.0384369,12.0,5.050685662,0,4,1
2020-06-18,2020-06-18 19:34:10.060,-33.40441513,-177.9277344,12.0,5.33138908,3,19,1
2020-06-18,2020-06-18 22:03:30.890,-32.93205643,-178.5448303,12.0,5.205451498,3,19,1
2020-06-18,2020-06-18 22:59:07.980,-33.09115601,-179.4107666,12.0,4.886566949,3,19,1
2020-06-18,2020-06-18 23:16:43.890,-33.17857742,-178.481842,12.0,4.897872071,3,19,1
2020-06-19,2020-06-19 00:38:49.370,-33.75383759,-178.3039398,12.0,5.817036024,3,19,1
2020-06-19,2020-06-19 07:57:42.380,-33.41517258,-178.0218811,12.0,4.882569846,3,19,1
2020-06-19,2020-06-19 08:41:01.530,-33.35128403,-178.9507904,12.0,4.92412593,3,19,1
2020-06-19,2020-06-19 13:15:33.930,-32.58041,-177.734024,12.0,4.888871591,0,4,1
2020-06-19,2020-06-19 17:10:33.330,-33.50738144,-178.3126373,12.0,5.255463716,3,19,1
2020-06-19,2020-06-19 17:14:41.470,-32.28904724,-178.3063202,12.0,5.07444453,0,4,1
2020-06-19,2020-06-19 20:08:31.570,-32.42002106,-177.78508,0.0,5.475055265,0,4,1
2020-06-19,2020-06-19 21:12:45.580,-33.16042328,-178.9289093,12.0,5.049651019,3,19,1
2020-06-19,2020-06-19 21:36:50.830,-33.86144257,-178.3638306,12.0,5.247068703,3,19,1
2020-06-19,2020-06-19 23:51:12.380,-32.9468689,-178.1733093,12.0,5.115767032,3,19,1
2020-06-20,2020-06-20 03:59:30.000,-34.7,-178.28,12.0,5.15439419,3,19,1
2020-06-20,2020-06-20 22:06:12.020,-34.15927505,-178.2045135,12.0,5.057211144,3,19,1
2020-06-20,2020-06-20 23:28:43.690,-33.59477997,-178.336731,12.0,4.997982057,3,19,1
2020-06-21,2020-06-21 00:08:56.950,-33.88412476,-178.8045959,12.0,5.027195005,3,19,1
2020-06-21,2020-06-21 00:14:29.890,-33.83889389,-178.3225708,12.0,4.90427602,3,19,1
2020-06-21,2020-06-21 01:36:52.190,-33.73345947,-178.5973816,12.0,5.034886449,3,19,1
2020-06-21,2020-06-21 13:01:15.940,-33.01324844,-178.1911621,12.0,5.003584322,3,19,1
2020-06-22,2020-06-22 14:26:20.080,-33.99382782,-178.2390289,12.0,4.897262875,3,20,1
2020-06-22,2020-06-22 14:29:12.070,-34.14912796,-177.6598358,12.0,5.409774237,3,20,1
2020-06-22,2020-06-22 17:03:48.430,-33.42228317,-177.4332123,12.0,4.973302493,3,20,1
2020-06-22,2020-06-22 18:11:11.760,-33.64926147,-178.2262573,12.0,5.563775704,3,20,1
2020-06-22,2020-06-22 19:26:57.450,-33.31481171,-178.5908508,12.0,4.875507599,3,20,1
2020-06-23,2020-06-23 22:22:41.680,-33.40962219,-177.4899597,12.0,4.896604039,3,21,1
2020-06-24,2020-06-24 02:02:41.310,-33.97808838,-178.2773285,12.0,5.281558111,3,21,1
2020-06-24,2020-06-24 06:41:05.530,-33.99495316,-177.9756012,12.0,5.289325794,3,21,1
2020-06-24,2020-06-24 22:20:01.690,-44.61588669,167.4815063,5.0,5.888094491,32,-1,0
2020-06-26,2020-06-26 20:41:34.030,-38.42023087,176.1882172,107.1994019,4.898023306,21,-1,0
2020-06-27,2020-06-27 06:14:39.780,-33.56956482,-178.0673523,12.0,4.955879159,3,-1,0
2020-06-27,2020-06-27 18:29:02.070,-33.37101746,-177.8996582,12.0,5.271867034,3,-1,0
2020-06-30,2020-06-30 01:28:04.450,-33.14421844,-177.5469818,118.2245026,4.85114723,3,-1,0
2020-06-30,2020-06-30 05:44:51.070,-33.93377304,-177.4160461,12.0,5.112996347,3,-1,0
2020-07-02,2020-07-02 07:13:05.850,-33.37512589,-177.9328003,12.0,5.109476959,3,-1,0
2020-07-08,2020-07-08 11:05:48.780,-32.56403351,-179.0095367,12.0,4.942914796,0,-1,0
2020-07-13,2020-07-13 08:13:23.230,-33.48927689,-177.7116241,12.0,5.560670736,3,-1,0
2020-07-14,2020-07-14 04:16:55.760,-33.44039154,-178.5451813,12.0,5.53082394,3,-1,0
2020-07-15,2020-07-15 09:29:28.380,-33.57164764,-178.6935577,12.0,4.939282672,3,-1,0
2020-07-16,2020-07-16 13:56:27.020,-33.1790657,-177.7537537,12.0,4.851914659,3,-1,0
2020-07-18,2020-07-18 12:00:45.970,-33.13096237,-178.6128082,12.0,5.416055708,3,-1,0
2020-07-18,2020-07-18 13:38:02.640,-32.66169739,-179.3787231,12.0,5.692197433,3,-1,0
2020-07-22,2020-07-22 14:42:04.830,-32.29512787,179.9960938,359.2295532,4.944809985,11,-1,0
2020-07-30,2020-07-30 06:04:39.040,-32.79387283,-178.5118713,12.0,5.540767797,0,-1,0
2020-08-01,2020-08-01 12:15:52.540,-33.92388153,-178.8489227,12.0,5.058537758,3,-1,0
2020-08-03,2020-08-03 02:56:07.030,-35.00564957,-179.8136292,12.0,5.061538535,1,-1,0
2020-08-03,2020-08-03 09:19:56.800,-32.82069778,-179.4477692,12.0,5.702148646,3,-1,0
2020-08-04,2020-08-04 05:28:19.760,-33.42343903,-177.9888,106.0982285,4.877172088,3,-1,0
2020-08-05,2020-08-05 03:14:48.410,-32.69254303,-178.3744965,12.0,4.927663462,0,-1,0
2020-08-09,2020-08-09 12:15:28.840,-34.31938553,-177.9326019,12.0,5.193804348,3,-1,0
2020-08-10,2020-08-10 09:06:54.280,-33.08108521,-177.7006989,33.0,5.156080388,3,-1,0
2020-08-11,2020-08-11 09:47:16.170,-32.45416641,-179.4612732,260.5223999,4.863564835,11,-1,0
2020-08-12,2020-08-12 10:16:45.140,-44.62689972,167.4944153,5.0,5.424126782,32,-1,0
2020-08-13,2020-08-13 01:51:49.880,-33.60799026,-177.6575165,12.0,4.889742094,3,-1,0
2020-08-17,2020-08-17 01:07:51.760,-33.19898224,-177.5279846,33.0,5.044605516,3,-1,0
2020-08-28,2020-08-28 15:47:04.250,-36.77912521,177.0865936,5.319799423,5.259493282,6,-1,0
2020-09-03,2020-09-03 10:13:00.600,-41.8144455,172.7051086,63.92506027,5.422321536,26,-1,0
2020-09-04,2020-09-04 10:39:49.850,-32.79175568,-177.6418915,12.0,5.408251607,0,-1,0
2020-09-13,2020-09-13 11:47:18.260,-33.10655594,-177.9454041,12.0,5.940843026,3,-1,0
2020-09-13,2020-09-13 21:44:19.930,-32.9853096,-178.2385864,12.0,5.302349271,3,-1,0
2020-09-16,2020-09-16 00:26:01.770,-33.05263519,-178.1459961,33.0,5.134987665,3,-1,0
2020-09-16,2020-09-16 15:08:19.930,-33.44900131,-178.342453,12.0,5.11154664,3,-1,0
2020-09-25,2020-09-25 07:42:48.290,-32.98751068,-177.4594727,12.0,5.146932163,0,-1,0
2020-09-27,2020-09-27 03:47:23.860,-39.19163132,174.9134827,22.60039139,5.154200548,20,-1,0
2020-09-29,2020-09-29 00:17:38.260,-33.57656479,-178.3202515,12.0,5.316671207,3,-1,0
2020-09-29,2020-09-29 05:48:44.380,-33.84548187,-178.9604797,12.0,5.264928507,3,-1,0
2020-10-01,2020-10-01 17:20:28.060,-48.75247574,165.006424,12.0,5.044712074,31,-1,0
2020-10-04,2020-10-04 18:58:45.860,-33.16159058,-177.2909698,12.0,5.369918145,3,-1,0
2020-10-21,2020-10-21 20:56:35.550,-34.49693298,179.6625824,12.0,4.890039684,1,-1,0
2020-11-03,2020-11-03 00:49:26.350,-32.38216019,-179.2870331,309.4492188,5.324730498,11,-1,0
2020-11-04,2020-11-04 19:14:25.870,-32.98454285,-178.8366089,33.0,5.558229869,3,-1,0
2020-11-20,2020-11-20 12:43:16.520,-39.34231186,175.019989,127.0991745,4.969512337,20,-1,0
2020-11-21,2020-11-21 18:00:54.260,-47.48260117,165.6825104,5.0,5.097762693,31,-1,0
2020-11-23,2020-11-23 22:30:29.990,-33.87943649,-178.840683,12.0,5.264464462,3,-1,0
2020-11-25,2020-11-25 21:24:35.470,-33.30865097,-178.6439514,12.0,5.067924459,3,-1,0
2020-11-27,2020-11-27 14:50:05.850,-33.03833008,-178.0760956,61.55376053,5.293087596,3,-1,0
2020-11-29,2020-11-29 06:22:51.880,-33.04451752,-177.8642883,33.0,5.387151684,3,-1,0
2020-12-06,2020-12-06 00:58:45.320,-32.7991066,-178.3696899,130.8984375,4.867607683,3,-1,0
2020-12-10,2020-12-10 20:42:05.270,-33.28688431,-178.8385162,33.0,6.340384833,3,22,1
2020-12-11,2020-12-11 06:35:26.250,-33.34908676,-178.5231628,33.0,4.850131682,3,22,1
2020-12-11,2020-12-11 15:29:56.080,-33.04397583,-178.7545319,12.0,5.576655813,3,22,1
2020-12-18,2020-12-18 20:49:11.990,-32.85420227,-178.3431549,12.0,5.663130742,0,-1,0
2020-12-24,2020-12-24 20:04:09.480,-32.30528259,-177.767395,20.0,5.540955724,0,-1,0
2021-01-05,2021-01-05 20:09:21.720,-32.66397858,-179.2568054,12.0,5.103375305,0,-1,0
2021-01-18,2021-01-18 17:40:20.190,-33.68193054,-178.937088,33.0,5.901906443,3,-1,0
2021-01-21,2021-01-21 13:51:19.800,-45.14163971,166.9096832,21.08911896,4.983855631,32,-1,0
2021-01-22,2021-01-22 16:23:37.190,-33.53194427,-178.2370605,58.498703,5.975689097,3,-1,0
2021-01-23,2021-01-23 01:29:52.020,-33.37104034,-179.0030212,77.0,4.915032476,3,-1,0
2021-01-24,2021-01-24 19:12:34.620,-38.08624268,176.493927,5.0,4.906125929,12,-1,0
2021-02-07,2021-02-07 17:49:18.420,-32.62695694,-179.3119659,268.3125305,5.164930116,11,-1,0
2021-02-08,2021-02-08 06:40:12.810,-34.96983719,-179.5215607,184.6898956,5.238356816,2,-1,0
2021-02-08,2021-02-08 23:13:29.590,-33.74025345,-179.2184601,150.0,5.317893449,3,-1,0
2021-02-12,2021-02-12 03:54:11.030,-40.16785812,174.1063995,121.2544785,4.903423832,28,-1,0
2021-02-17,2021-02-17 04:51:48.500,-32.46097565,-178.1694946,100.0,4.916362867,3,-1,0
2021-02-19,2021-02-19 06:14:40.930,-32.28811264,-177.9488831,33.0,5.638397854,0,-1,0
2021-02-23,2021-02-23 04:07:29.790,-46.8884964,165.3590393,33.0,5.327141202,31,-1,0
2021-03-04,2021-03-04 13:27:35.220,-37.40475845,179.9621277,33.0,7.235519568,8,48,1
2021-03-04,2021-03-04 13:43:36.310,-37.66944885,179.6838379,12.0,4.969856572,8,48,1
2021-03-04,2021-03-04 13:56:49.900,-37.37889481,179.8483276,33.0,5.163165931,8,48,1
2021-03-04,2021-03-04 14:37:41.410,-37.30830002,-179.9539337,33.0,5.341178397,8,48,1
2021-03-04,2021-03-04 14:43:07.140,-37.6373558,179.8180237,33.0,5.029830955,8,48,1
2021-03-04,2021-03-04 15:09:30.620,-37.55521011,179.7039337,33.0,5.544298737,8,48,1
2021-03-04,2021-03-04 15:20:26.570,-37.48495865,179.9001465,33.0,4.886955491,8,48,1
2021-03-04,2021-03-04 19:25:57.570,-37.67269516,179.7216034,12.0,5.009314587,8,48,1
2021-03-04,2021-03-04 21:04:08.560,-37.6259079,179.7724915,33.0,5.244561592,8,48,1
2021-03-04,2021-03-04 21:08:08.530,-37.49982452,179.8869629,12.0,5.231202463,8,48,1
2021-03-05,2021-03-05 15:42:48.660,-37.41649246,179.8992157,33.0,4.899022538,8,48,1
2021-03-05,2021-03-05 21:33:23.550,-37.44074249,179.8057556,12.0,5.372119252,8,48,1
2021-03-06,2021-03-06 00:16:20.570,-37.46975708,179.9360046,33.0,6.213178073,8,48,1
2021-03-06,2021-03-06 06:05:51.510,-37.31289673,179.9774017,33.0,5.18253963,8,48,1
2021-03-06,2021-03-06 13:58:47.000,-32.448,-178.179,10.0,5.068822294,0,5,1
2021-03-06,2021-03-06 19:48:30.980,-37.65858841,179.8560486,33.0,5.05429667,8,48,1
2021-03-07,2021-03-07 00:40:12.190,-37.34730911,-179.7044373,33.0,4.877794511,8,48,1
2021-03-07,2021-03-07 04:36:41.400,-37.32784653,-179.9133301,33.0,4.963044241,8,48,1
2021-03-07,2021-03-07 04:53:59.230,-37.33866119,-179.9328918,33.0,5.61328405,8,48,1
2021-03-07,2021-03-07 06:44:00.000,-33.799,-178.159,10.0,4.932424396,3,-1,0
2021-03-07,2021-03-07 07:56:19.000,-32.394,-178.006,11.0,5.651724386,0,5,1
2021-03-07,2021-03-07 08:08:17.000,-32.444,-178.1,10.0,5.144060563,0,5,1
2021-03-07,2021-03-07 08:19:29.070,-37.34073257,179.8828888,33.0,5.02037383,8,48,1
2021-03-07,2021-03-07 11:19:20.000,-32.424,-178.319,10.0,5.549295954,0,5,1
2021-03-07,2021-03-07 18:25:32.220,-37.66122055,179.8338928,12.0,5.046186539,8,48,1
2021-03-07,2021-03-07 18:37:43.770,-37.70153427,179.8033295,12.0,4.900542828,8,48,1
2021-03-07,2021-03-07 22:51:40.160,-37.72510147,179.7106018,12.0,4.861277263,8,48,1
2021-03-08,2021-03-08 00:16:32.940,-33.63090134,-177.8184204,12.0,5.203341786,3,-1,0
2021-03-10,2021-03-10 02:12:26.170,-33.33485031,-177.7043762,33.0,5.060258506,3,23,1
2021-03-10,2021-03-10 20:07:40.850,-33.3193779,-177.8927917,33.0,5.332992403,3,23,1
2021-03-10,2021-03-10 22:22:43.990,-33.46221924,-177.9145355,33.0,4.866513473,3,23,1
2021-03-10,2021-03-10 23:44:50.030,-33.40794754,-178.0317688,33.0,5.196600167,3,23,1
2021-03-11,2021-03-11 03:36:07.740,-33.18122101,-178.1000824,33.0,4.900092694,3,23,1
2021-03-11,2021-03-11 12:00:55.820,-37.36231232,-179.9046936,33.0,5.198024884,8,-1,0
2021-03-12,2021-03-12 02:19:37.240,-32.66854858,-177.3787994,33.0,5.440346252,0,-1,0
2021-03-12,2021-03-12 04:26:16.370,-45.35817337,166.7292175,11.61694622,5.216913851,33,-1,0
2021-03-12,2021-03-12 10:29:55.760,-37.53232193,179.8222809,12.0,4.927197482,8,-1,0
2021-03-13,2021-03-13 06:00:10.690,-34.70407104,-179.7063446,33.0,5.072623018,2,-1,0
2021-03-13,2021-03-13 11:54:59.760,-37.76992416,179.808136,33.0,5.442985829,8,-1,0
2021-03-14,2021-03-14 04:54:04.710,-33.60526276,-178.8410645,33.0,4.939865354,3,-1,0
2021-03-18,2021-03-18 10:06:51.100,-32.51726913,-179.7670898,300.0,4.940802111,11,-1,0
2021-03-18,2021-03-18 18:24:29.140,-33.32783127,-178.267395,33.0,5.262972066,3,-1,0
2021-03-19,2021-03-19 18:52:43.660,-35.53553772,178.9234619,161.5651855,5.896496655,9,-1,0
2021-03-19,2021-03-19 21:53:51.970,-47.79059219,165.3985138,32.5305748,4.969034194,31,-1,0
2021-03-22,2021-03-22 14:23:12.380,-37.61299133,179.7505035,12.0,4.895018416,8,-1,0
2021-03-25,2021-03-25 10:22:38.130,-32.83006287,-177.4369354,33.0,4.913676817,0,-1,0
2021-03-30,2021-03-30 01:57:00.430,-33.33170319,-179.0638885,100.0,4.86931413,3,-1,0
2021-04-03,2021-04-03 09:02:32.430,-33.10957336,-178.5599213,33.0,5.227426837,3,-1,0
2021-04-05,2021-04-05 07:37:53.040,-37.58509827,179.7372589,33.0,6.013555169,8,-1,0
2021-04-07,2021-04-07 22:41:31.430,-33.29691696,-177.5415497,10.0,4.886906715,3,-1,0
2021-04-16,2021-04-16 22:57:07.350,-44.85230255,167.2966461,6.393429279,4.934169474,32,-1,0
2021-04-23,2021-04-23 09:18:39.810,-33.1366272,-179.3710175,10.0,5.110669543,3,-1,0
2021-04-25,2021-04-25 18:49:46.310,-32.49549484,-178.6762085,10.0,5.427852372,0,-1,0
