date,time,latitude,longitude,depth,magnitude
2004-09-18,19:20:12.87,-35.20177,178.93393,219.1425,5.019
2004-10-16,20:07:41.97,-37.59258,176.57024,246.1532,4.925
2004-10-25,11:45:08.42,-35.14567,178.43748,33.0,4.9
2004-11-15,06:18:27.04,-37.6578,176.33873,290.1798,5.064
2004-11-22,20:26:32.09,-46.60614,165.31691,12.0,7.0
2004-12-19,08:34:11.35,-46.30862,164.98517,33.0,5.535
2005-01-18,08:36:04.24,-41.46338,175.78934,18.7637,5.2
2005-01-18,09:26:00.06,-41.46357,175.80118,17.9664,4.9
2005-01-20,18:56:31.42,-41.09117,175.05261,30.8473,5.3
2005-01-31,17:31:53.29,-41.45723,175.76167,19.8533,5.1
2005-02-03,13:58:35.98,-37.46915,176.59991,210.7889,4.9
2005-03-13,15:08:13.13,-40.17884,173.67229,142.9413,5.3
2005-03-14,08:04:35.93,-45.07933,166.80919,5.0,5.2
2005-05-02,15:35:37.88,-43.94117,168.97467,15.0041,5.4
2005-05-02,15:40:04.47,-43.95123,169.03773,10.1068,5.0
2005-05-03,15:51:51.74,-38.22597,179.44234,12.0,4.9
2005-05-13,17:07:58.50,-38.21132,179.47336,12.0,5.3
2005-05-15,00:05:26.48,-38.24965,179.3779,5.0,5.0
2005-06-05,20:03:02.72,-36.82661,-179.3047,33.0,5.19
2005-06-14,22:33:25.29,-35.19287,178.89113,214.7367,5.1
2005-06-19,01:45:42.27,-39.17406,174.90886,207.1385,5.034
2005-06-20,04:55:16.24,-36.98627,177.04633,202.9064,5.606
2005-07-13,10:23:08.51,-36.09107,-179.76904,33.0,4.961
2005-07-31,02:08:58.79,-38.38876,175.99031,192.6762,5.399
2005-08-30,17:34:10.21,-35.73436,178.52005,12.0,5.1
2005-10-14,08:27:38.02,-35.15864,179.42128,263.0043,5.7
2005-10-15,00:17:36.66,-36.43443,177.41377,256.0226,4.951
2005-11-06,13:27:57.97,-48.891,164.836,73.9,5.4
2005-11-08,22:51:53.51,-37.58774,176.29129,291.6027,5.579
2006-01-28,06:02:42.48,-38.5764,175.82693,164.363,4.9
2006-02-06,17:20:12.78,-38.04645,176.02388,192.0361,4.9
2006-02-15,12:15:56.88,-40.21284,173.42439,172.7691,5.0
2006-02-18,06:44:23.46,-37.80935,176.32503,194.6555,5.052
2006-03-04,15:14:28.52,-39.2402,175.87294,67.5095,4.893
2006-04-08,15:41:39.23,-38.3619,176.03108,155.5518,5.299
2006-04-15,07:14:43.15,-47.04097,165.70096,33.0,5.0
2006-05-09,14:07:55.57,-37.41771,176.82816,237.6024,4.983
2006-06-04,12:43:06.70,-36.86381,177.48744,186.0846,4.891
2006-06-14,20:33:46.41,-37.69843,-179.52534,33.0,5.0
2006-06-15,15:12:51.55,-36.93438,176.94814,271.9198,4.86
2006-06-18,02:06:04.28,-38.56436,175.84822,150.6645,4.934
2006-07-02,07:28:50.66,-37.20028,177.34789,163.3686,4.9
2006-07-08,11:27:17.72,-39.17957,176.82281,32.7888,5.2
2006-07-14,00:54:02.91,-40.74918,-179.44746,33.0,5.245
2006-08-13,04:29:25.80,-41.76392,172.65234,94.1278,5.2
2006-09-07,17:31:18.39,-39.02817,175.26712,145.6875,5.037
2006-09-11,06:02:43.70,-41.27137,172.70906,183.0447,5.19
2006-11-15,22:56:14.23,-38.09965,176.3094,160.2103,4.934
2006-11-28,18:54:51.45,-38.15992,176.86185,84.1776,4.9
2006-12-07,09:44:22.42,-37.16845,177.26111,147.6772,4.909
2007-01-18,03:34:14.31,-39.54107,175.85541,50.8535,4.9
2007-02-09,13:51:03.43,-36.2064,177.51166,274.9579,5.142
2007-03-28,11:13:51.31,-37.83238,176.78694,176.4345,4.979
2007-04-28,23:55:50.35,-37.2154,176.87416,218.4011,4.925
2007-06-09,14:01:10.62,-40.25284,173.52403,189.4859,4.868
2007-07-13,12:47:03.49,-39.69335,173.99179,233.7956,5.109
2007-07-28,17:49:40.73,-37.25811,176.93144,256.7856,4.883
2007-09-20,12:41:38.26,-39.73657,174.55046,145.1772,4.88
2007-09-26,10:54:14.59,-39.59051,178.57736,12.0,5.3
2007-09-30,09:47:51.97,-49.138,164.11,18.0,6.6
2007-10-01,13:35:26.69,-49.10301,164.175,10.0,4.9
2007-10-02,06:51:33.39,-48.013,165.008,10.0,5.1
2007-10-03,01:43:25.68,-48.63499,164.658,10.0,5.1
2007-10-03,03:32:56.54,-48.724,164.698,17.4,5.0
2007-10-03,18:03:03.92,-48.65501,164.62199,7.1,5.3
2007-10-03,19:15:11.54,-42.0901,172.86786,56.7151,5.5
2007-10-11,16:25:05.85,-49.05199,164.31,10.0,5.5
2007-10-15,12:29:33.72,-44.73866,167.43544,5.0,6.7
2007-10-15,12:30:14.08,-44.64272,167.25235,5.0,5.82
2007-10-15,12:31:17.35,-44.81539,167.4635,5.0,5.357
2007-10-15,12:35:38.17,-44.77198,167.48599,5.0,5.667
2007-10-15,21:28:22.95,-44.71062,167.35593,5.0,6.1
2007-10-15,21:29:05.02,-44.80263,167.50665,5.0,5.571
2007-10-16,05:39:07.47,-37.84572,176.33121,202.0123,4.876
2007-10-16,16:38:48.44,-44.72267,167.32088,5.0,4.9
2007-10-25,01:35:43.51,-39.16707,174.82385,214.6435,4.942
2007-10-27,07:54:56.62,-35.39477,178.11697,5.0,5.3
2007-11-06,22:17:38.50,-42.10662,172.892,59.4216,4.9
2007-11-16,01:04:04.03,-38.43585,175.91043,140.5098,4.929
2007-11-29,15:53:32.03,-45.05341,167.24168,119.3202,5.2
2007-12-06,13:18:15.90,-35.33497,179.10477,215.2966,5.406
2007-12-14,18:03:22.37,-35.26416,178.48848,12.0,5.0
2007-12-20,07:55:16.82,-38.89009,178.537,33.0,6.7
2007-12-26,04:35:32.47,-37.78447,176.36111,212.2325,4.937
2007-12-28,18:03:38.23,-38.78302,176.31459,76.356,4.9
2008-01-11,12:07:18.20,-37.5056,176.48758,227.511,4.924
2008-01-20,18:41:49.39,-45.01054,167.04036,12.0,5.5
2008-02-19,09:26:07.68,-35.59327,178.60385,33.0,5.1
2008-02-19,11:52:00.43,-35.46002,178.30605,33.0,5.1
2008-03-01,21:54:57.22,-35.609,-179.519,57.7,5.1
2008-03-01,23:06:44.77,-35.379,-179.299,24.7,5.7
2008-03-28,06:39:47.64,-32.88,179.36,365.0,5.6
2008-04-26,23:34:49.39,-49.091,164.117,10.0,5.9
2008-05-17,02:23:15.63,-33.68401,179.394,146.3,5.3
2008-06-11,02:30:08.44,-33.401,179.911,21.6,5.5
2008-06-12,21:06:24.23,-37.58283,177.09467,5.0,5.2
2008-07-12,00:08:56.79,-45.79056,166.80453,102.6619,5.1
2008-07-13,09:36:24.54,-38.25459,175.88927,170.1946,4.985
2008-07-14,21:06:20.51,-38.28555,175.84937,179.3685,5.04
2008-07-22,09:36:31.44,-39.6308,174.3356,207.5552,4.9
2008-08-16,12:32:00.59,-36.27521,177.85274,218.5653,4.97
2008-08-25,11:25:19.31,-39.71539,176.85085,31.8389,5.5
2008-09-01,01:21:50.88,-39.10529,175.89362,85.0963,5.2
2008-09-24,22:40:41.93,-42.19803,173.97783,16.7272,5.0
2008-09-26,07:23:02.84,-42.30863,173.92352,23.8942,5.0
2008-11-24,03:35:27.25,-37.1302,176.75726,394.7835,5.465
2008-12-17,20:33:57.29,-36.89954,177.76266,126.983,5.2
2008-12-19,00:21:05.41,-38.24635,176.13831,186.8839,5.0
2009-01-10,11:53:26.09,-35.38591,178.79872,212.4041,4.9
2009-02-22,23:28:04.08,-37.45382,176.5771,233.6187,5.0
2009-03-01,19:11:54.81,-35.04399,-178.92799,35.3,5.2
2009-03-05,23:46:44.71,-36.968,176.97577,315.061,4.9
2009-03-14,17:39:00.55,-36.83492,177.55823,174.323,5.0
2009-03-16,06:50:44.83,-36.36158,178.09691,227.3193,5.13
2009-03-21,20:28:18.26,-37.78014,176.76413,158.3413,5.1
2009-03-22,13:34:27.19,-40.43083,173.49083,155.4897,4.971
2009-03-31,10:45:59.35,-37.75663,176.42484,181.6222,5.042
2009-04-08,11:12:58.85,-38.6894,178.54152,26.2934,5.1
2009-07-15,09:22:29.32,-45.77025,166.58707,12.0,7.8
2009-07-15,09:25:20.22,-46.01908,166.18684,12.0,5.625
2009-07-15,09:26:17.02,-45.79797,166.37149,12.0,5.392
2009-07-15,09:26:50.65,-45.79725,166.373,12.0,5.3
2009-07-15,09:27:45.70,-46.0096,166.77272,12.0,5.275
2009-07-15,09:29:07.03,-45.81994,166.80135,12.0,5.209
2009-07-15,09:29:53.71,-45.76377,166.59926,12.0,4.94
2009-07-15,09:34:40.22,-45.60442,166.69275,12.0,5.135
2009-07-15,09:36:18.59,-45.53808,166.78242,12.0,5.085
2009-07-15,09:36:57.89,-45.48141,166.56328,12.0,4.911
2009-07-15,09:38:22.18,-40.1781,173.55429,167.1024,5.412
2009-07-15,09:39:59.89,-45.74643,166.72229,12.0,4.908
2009-07-15,09:41:52.63,-46.07237,165.74527,33.0,6.061
2009-07-15,09:46:15.35,-46.02916,166.08727,12.0,5.196
2009-07-15,09:47:48.04,-45.65948,166.59502,12.0,4.852
2009-07-15,09:52:17.67,-46.03458,165.88339,12.0,5.273
2009-07-15,09:53:46.62,-46.05949,166.02161,20.0,5.073
2009-07-15,09:55:07.38,-45.6745,166.53592,5.0,5.296
2009-07-15,10:01:50.84,-45.83543,166.43488,5.0,5.533
2009-07-15,10:04:05.30,-46.1782,166.02299,12.0,4.987
2009-07-15,10:11:15.78,-46.07088,165.39171,12.0,5.286
2009-07-15,10:11:20.39,-45.93456,166.51402,12.0,5.053
2009-07-15,10:12:30.49,-46.03155,166.08502,12.0,5.175
2009-07-15,10:16:16.36,-45.48478,166.64261,12.0,5.169
2009-07-15,10:19:38.03,-46.09831,166.10951,33.0,4.858
2009-07-15,10:21:32.57,-46.19568,165.84415,33.0,5.014
2009-07-15,10:35:07.30,-46.05923,166.00381,20.0,4.976
2009-07-15,10:36:42.15,-46.0501,166.08278,20.0,5.202
2009-07-15,10:46:00.99,-46.037,166.19542,20.0,5.109
2009-07-15,11:27:50.17,-45.82196,166.37427,12.0,4.864
2009-07-15,11:35:43.53,-45.57671,166.68178,12.0,5.056
2009-07-15,11:44:14.11,-45.53629,166.5941,12.0,5.121
2009-07-15,11:49:42.69,-45.59642,166.61771,5.0,5.001
2009-07-15,12:45:14.60,-46.03465,166.09283,12.0,4.869
2009-07-15,13:50:39.25,-45.44289,166.54713,12.0,5.5
2009-07-15,21:36:02.73,-46.01078,166.10686,12.0,5.135
2009-07-15,23:41:20.36,-45.51938,167.04752,67.4409,5.114
2009-07-16,00:24:05.75,-46.1404,165.98418,12.0,5.6
2009-07-16,00:39:13.03,-46.16273,166.07518,12.0,4.9
2009-07-16,00:44:46.77,-46.16516,165.89288,5.0,5.3
2009-07-16,03:19:13.82,-46.1174,166.00777,12.0,4.9
2009-07-16,06:30:01.98,-45.69186,166.5722,12.0,5.0
2009-07-16,16:13:43.45,-46.09639,165.95251,12.0,4.9
2009-07-16,17:27:40.21,-45.46636,166.50856,12.0,5.0
2009-07-16,22:18:23.07,-46.18637,166.12094,33.0,5.7
2009-07-16,23:01:04.81,-46.12121,166.05263,12.0,4.9
2009-07-17,00:50:30.79,-46.10829,165.93137,12.0,4.851
2009-07-17,06:39:23.29,-45.33122,166.50191,12.0,5.2
2009-07-18,15:33:46.83,-45.53456,166.65356,23.0729,5.0
2009-07-19,05:11:33.65,-45.37895,166.09659,12.0,5.3
2009-07-19,08:48:43.22,-45.33741,166.16429,12.0,5.2
2009-07-25,17:46:26.55,-36.84446,178.68381,12.0,4.9
2009-07-29,20:42:59.38,-46.16886,165.89941,33.0,4.9
2009-08-03,18:49:30.19,-45.13399,166.4575,12.0,5.1
2009-08-05,08:31:37.42,-45.44005,166.12096,12.0,6.1
2009-08-16,07:26:42.39,-35.01699,-179.571,35.0,5.4
2009-08-16,07:43:21.30,-35.07401,-179.483,35.0,5.0
2009-08-17,16:56:37.74,-45.92334,165.77914,29.1583,5.0
2009-08-17,19:16:47.59,-37.80284,176.13539,281.2086,5.309
2009-08-21,17:24:28.62,-36.04272,179.26469,141.3152,5.3
2009-08-25,04:57:24.49,-46.11467,166.04716,26.2866,5.2
2009-09-09,10:33:04.53,-32.77103,-179.1864,436.6458,6.429
2009-10-01,05:44:08.09,-46.0854,166.00555,24.9455,5.0
2009-12-13,21:21:49.37,-37.49693,176.47174,225.0347,5.096
2010-01-21,21:17:06.13,-39.06915,174.88835,220.9773,5.035
2010-02-05,09:48:46.71,-44.72581,167.40953,5.0,5.0
2010-02-09,10:21:41.02,-38.7958,-179.60828,33.0,5.0
2010-02-18,17:02:38.74,-40.17118,173.79831,167.636,5.002
2010-02-25,04:38:37.96,-46.07472,166.19963,12.0,5.0
2010-03-18,06:24:16.73,-48.618,164.855,10.0,5.1
2010-03-18,06:28:50.29,-48.73301,164.672,10.0,5.6
2010-03-18,06:42:08.84,-48.519,164.895,10.0,5.3
2010-03-18,21:29:12.11,-46.22366,165.39696,33.0,5.2
2010-03-30,19:00:06.32,-37.28216,177.20575,135.3758,5.166
2010-06-17,13:06:46.59,-33.168,179.71899,170.0,5.9
2010-07-06,02:39:59.67,-37.4949,175.88542,247.7458,4.914
2010-07-11,13:23:40.27,-38.95898,177.35991,33.0,5.1
2010-07-13,07:51:23.80,-40.51222,173.5621,142.7908,4.965
2010-09-03,16:35:41.83,-43.52731,172.16794,11.0426,7.2
2010-09-03,16:37:02.61,-43.55426,172.32367,10.0257,5.815
2010-09-03,16:37:17.76,-43.6585,172.38512,7.8273,5.114
2010-09-03,16:37:36.32,-43.5661,172.29477,11.8823,5.532
2010-09-03,16:38:17.24,-43.4711,172.18575,6.2919,5.434
2010-09-03,16:38:42.45,-43.49201,172.11847,10.1591,5.162
2010-09-03,16:39:03.70,-43.62283,172.11028,17.6058,5.335
2010-09-03,16:39:56.87,-43.59541,172.21217,14.2405,4.921
2010-09-03,16:41:17.82,-43.58586,172.30362,9.8851,4.971
2010-09-03,16:42:20.86,-43.64153,172.23647,11.2593,4.945
2010-09-03,16:42:28.76,-43.63268,172.27835,8.1763,4.912
2010-09-03,16:42:47.27,-43.60732,172.41315,9.3622,4.979
2010-09-03,16:43:28.73,-43.60926,172.16673,9.4878,5.144
2010-09-03,16:44:57.32,-43.46124,172.16286,6.6817,5.359
2010-09-03,16:48:49.77,-43.60859,172.32207,8.559,4.95
2010-09-03,16:52:56.30,-43.59917,172.40279,7.4831,5.468
2010-09-03,16:59:20.04,-43.61625,172.21004,8.0537,5.504
2010-09-03,17:18:37.80,-43.58258,172.18248,5.7404,5.05
2010-09-03,19:56:49.39,-43.58372,172.40186,8.6807,5.126
2010-09-03,23:12:45.84,-43.50886,172.17453,8.7228,5.079
2010-09-03,23:14:54.87,-43.50919,172.17816,7.7167,5.203
2010-09-06,11:40:50.46,-43.57884,171.85748,7.566,5.0
2010-09-06,22:48:33.66,-40.38838,176.72292,21.1418,5.0
2010-09-09,04:18:48.33,-40.41871,176.78368,15.7133,4.9
2010-09-22,11:35:28.20,-36.77045,177.07213,270.4081,4.923
2010-09-29,04:14:47.92,-36.75703,177.25844,284.6185,5.4
2010-10-02,10:50:15.05,-39.68039,174.17078,203.0507,4.937
2010-10-24,08:20:21.56,-47.4151,164.92491,33.0,5.2
2010-11-20,19:52:22.91,-38.37034,176.11438,145.1156,4.909
2010-11-21,22:22:10.76,-35.5479,178.86023,209.6486,5.169
2010-11-28,01:22:13.14,-40.88183,175.54485,25.1904,5.0
2011-01-06,06:41:58.78,-38.77811,175.10953,237.3091,5.104
2011-01-13,12:04:53.71,-36.92974,179.94057,33.0,5.5
2011-01-18,08:45:46.97,-38.11433,176.18243,151.7191,5.0
2011-01-27,15:02:46.96,-38.41254,176.00592,151.023,5.6
2011-02-21,23:51:42.32,-43.58213,172.67848,5.4143,6.2
2011-02-21,23:56:54.61,-43.58628,172.66882,5.0,4.863
2011-02-22,00:04:19.31,-43.58849,172.66228,5.7503,5.5
2011-02-22,01:50:29.80,-43.59044,172.63362,6.6227,5.6
2011-02-22,01:51:09.85,-43.58984,172.62813,6.9534,4.982
2011-03-20,07:30:11.97,-37.51128,176.60033,200.0426,4.976
2011-03-26,20:40:19.79,-37.13737,176.84395,254.862,5.124
2011-03-28,02:28:41.11,-36.90476,176.95908,276.6616,5.046
2011-03-31,08:35:29.58,-36.70797,177.29997,202.0125,4.916
2011-04-07,07:16:15.68,-42.21763,177.42648,33.0,4.9
2011-04-07,22:12:44.08,-39.61611,174.442,135.2323,5.2
2011-04-16,05:49:22.71,-43.59924,172.75789,8.9584,5.0
2011-04-18,13:03:02.73,-34.33601,179.87399,86.0,6.6
2011-04-26,04:39:40.89,-37.43037,176.73041,177.5205,5.208
2011-04-29,19:08:04.16,-43.18425,171.98679,10.7218,4.9
2011-05-09,15:04:23.31,-43.59328,172.40541,12.0,4.9
2011-05-11,06:11:22.88,-36.26663,-179.08365,33.0,5.6
2011-06-05,21:09:55.31,-43.58618,172.39426,9.0015,5.1
2011-06-13,01:01:00.34,-43.57668,172.75,8.8973,5.3
2011-06-13,02:20:49.26,-43.57064,172.73773,6.916,6.0
2011-06-13,02:21:23.59,-43.58969,172.74222,10.2798,5.214
2011-06-21,10:34:22.99,-43.59583,172.52338,8.8226,5.2
2011-06-23,00:31:58.82,-36.86805,176.88304,277.4986,5.099
2011-07-05,03:36:25.08,-38.65247,175.70624,152.6019,5.5
2011-07-17,11:39:51.07,-35.246,179.716,84.1,5.0
2011-09-01,18:58:28.85,-37.46329,179.79774,33.0,5.115
2011-09-14,13:36:32.64,-35.20509,-178.49706,76.118,5.8
2011-09-15,07:53:20.00,-35.42001,-178.45,56.0,6.1
2011-10-01,10:54:29.84,-48.98,164.53999,10.0,5.6
2011-10-02,09:36:02.07,-35.32047,178.98441,239.3684,4.871
2011-10-09,07:34:41.02,-43.5737,172.83517,8.0863,4.9
2011-11-03,05:01:58.95,-35.2859,178.93863,213.8044,5.317
2011-11-18,02:43:51.71,-37.41634,179.91197,33.0,5.4
2011-11-18,04:34:03.01,-37.4124,179.98462,33.0,5.5
2011-11-18,07:51:21.27,-37.44217,179.95273,33.0,5.8
2011-11-21,19:38:27.11,-37.40642,179.99138,33.0,5.1
2011-12-03,06:19:10.51,-41.34543,174.31699,55.098,5.1
2011-12-21,13:37:18.83,-33.127,-178.895,33.0,5.7
2011-12-23,00:58:38.14,-43.48138,172.79951,10.0147,5.8
2011-12-23,01:00:53.93,-43.5239,172.82915,7.7364,5.0
2011-12-23,01:06:26.09,-43.47495,172.81303,7.4785,5.4
2011-12-23,02:18:03.59,-43.52452,172.74977,7.4865,5.9
2011-12-23,17:37:31.05,-43.66759,172.83998,5.0,4.9
2012-01-01,12:27:57.13,-43.46253967,172.8325043,9.005116463,5.089474533
2012-01-01,16:45:05.11,-43.45058441,172.8106079,9.765994072,5.314901446
2012-01-01,16:45:17.10,-43.46715546,172.8085175,11.87032986,5.458549751
2012-01-02,05:59:15.37,-43.4472847,172.8200836,5.0,4.886299217
2012-01-04,22:16:25.66,-32.51340103,-178.8193054,5.0,4.973536969
2012-01-06,01:20:56.27,-43.4856635,172.9080035,5.0025,4.964050014
2012-01-06,12:21:36.09,-43.5362647,172.7726966,11.97265625,5.221109098
2012-01-13,17:49:09.00,-32.77334213,-177.7850647,33.0,5.307422999
2012-01-13,20:25:24.26,-32.73442459,-177.8898773,33.0,5.243919319
2012-01-19,06:48:48.28,-46.97981973,165.7687672,12.0025,5.694901519
2012-01-19,09:01:56.46,-46.92377668,165.6785428,12.0025,5.625301702
2012-01-19,10:34:38.58,-46.82036068,165.8194497,12.0375,4.85751175
2012-01-19,12:46:50.02,-46.84404716,165.7040264,12.005,5.107350337
2012-01-23,18:01:36.45,-32.94533539,-179.3563995,33.0,5.075825063
2012-01-25,06:02:32.43,-46.82451142,165.6630602,5.46875,5.764429218
2012-02-02,18:00:32.28,-40.18943024,173.486084,192.1644287,4.971015219
2012-02-13,05:58:59.09,-33.73962402,-178.1431122,33.0,5.096394295
2012-02-13,10:12:03.46,-32.59414673,-177.9516449,33.0,5.081941987
2012-02-16,20:43:28.05,-33.3562851,-177.9811249,33.0,4.998339934
2012-02-26,05:24:57.74,-32.47505569,-177.4329681,33.0,5.78943411
2012-03-03,10:15:24.79,-32.44903564,-179.162323,323.3003235,5.024845932
2012-03-10,18:26:25.12,-35.0800972,178.9421539,126.0496292,5.14071669
2012-03-14,19:07:43.83,-45.18706737,166.8424946,5.0375,5.376783487
2012-03-15,11:15:18.49,-45.13705063,166.4940948,5.0,5.152893907
2012-03-20,07:25:32.42,-45.18075463,167.3678982,126.171875,5.208249266
2012-03-24,10:50:46.22,-34.10685349,-178.4622803,33.0,5.080530125
2012-04-22,09:17:15.88,-32.78626633,179.8247681,33.0,5.499911507
2012-04-24,01:05:47.00,-32.704,-178.561,12.0,5.362624771
2012-05-11,22:07:34.10,-46.32062086,167.1516905,12.0175,5.30370033
2012-05-18,15:31:35.33,-32.93701172,-179.5239258,300.5263672,5.134169951
2012-05-25,02:44:49.84,-43.5339582,172.7723086,14.7265625,5.475451422
2012-06-09,21:10:25.62,-33.19030762,-179.605484,33.0,5.093113779
2012-06-18,14:04:45.59,-33.2228775,179.7901154,26.23397064,4.941774096
2012-06-22,00:03:01.33,-33.33361435,-177.4952698,180.0345306,5.153378707
2012-06-22,02:20:06.00,-32.935,-178.65,14.0,5.55407481
2012-06-22,05:02:06.00,-32.979,-178.33,7.0,5.175487772
2012-06-22,12:12:50.16,-33.0212326,-178.0059662,33.0,5.067198453
2012-06-25,03:30:07.00,-32.627,-178.051,10.0,4.952217871
2012-06-29,22:01:53.02,-33.2253685,-178.0762482,33.0,5.296700421
2012-06-29,22:37:04.69,-33.13471603,-178.3182526,33.0,5.410271559
2012-06-30,00:14:51.72,-33.22257233,-178.1588593,0.0,5.155590676
2012-06-30,15:26:28.97,-33.05114365,-178.4725952,0.0,4.886025181
2012-07-03,10:36:14.20,-40.04852329,173.7648734,241.015625,6.184029851
2012-07-04,04:24:52.00,-32.634,-179.076,56.0,5.329879037
2012-07-06,03:29:29.86,-43.60151356,172.3383003,9.62890625,4.907542424
2012-07-07,00:50:26.76,-39.07131608,175.8142179,90.48828125,5.091378295
2012-07-21,04:54:05.76,-37.80742264,-179.8257294,33.0,5.794982525
2012-07-26,06:57:47.95,-40.54078089,176.1585253,27.08984375,5.010877371
2012-08-01,09:24:37.70,-35.55411911,-179.121994,33.0,5.174791769
2012-08-02,05:17:10.47,-37.63225174,-179.7888031,33.0,5.089668812
2012-08-02,10:26:10.67,-35.79535294,-179.0054932,113.5305328,5.245279177
2012-08-03,13:42:11.90,-35.84415054,-179.0015259,33.0,4.939751803
2012-08-04,12:54:25.35,-35.86348343,-179.1878662,133.4983215,5.074967591
2012-08-20,01:58:46.27,-34.65346146,179.3420715,179.6094818,4.874539782
2012-08-20,17:00:47.79,-33.44591141,-179.9584045,12.0,5.095427796
2012-08-24,10:01:52.78,-33.43503189,-178.7172089,33.0,6.126763792
2012-08-24,12:32:34.04,-33.58401489,-178.3819275,33.0,4.87037889
2012-08-30,19:38:35.77,-44.10243225,168.7524109,5.0,5.438059973
2012-09-18,01:41:51.63,-32.85301971,-179.1662445,285.4298096,4.87078379
2012-09-26,05:24:37.63,-32.41976166,-177.0737762,33.0,4.955434775
2012-10-15,00:05:38.66,-38.27385534,176.0198121,170.3515625,4.87735875
2012-10-16,23:42:55.98,-38.62546379,176.1508772,108.0078125,5.470350849
2012-12-07,18:19:07.41,-38.33440246,176.0641209,167.5390625,5.597340944
2012-12-31,14:11:11.79,-39.28651339,173.6876587,10.0390625,4.942826552
2013-01-08,21:26:56.56,-34.23894119,179.1243439,12.0,5.391279617
2013-01-14,05:37:35.73,-34.79863739,-178.6664886,33.0,4.932677831
2013-01-15,19:04:32.43,-35.05317307,179.2920685,197.0728302,5.04086201
2013-01-20,00:45:57.18,-39.77315972,174.3019128,134.2578125,5.191318713
2013-02-16,05:16:17.01,-36.30949783,178.2134857,193.6281433,5.925347287
2013-02-16,07:19:06.62,-35.35385132,-179.5660248,111.3194122,5.038798845
2013-02-20,02:44:18.20,-32.65018845,-179.8052673,273.5282288,4.974595757
2013-02-21,23:18:04.58,-33.43989944,-178.8287506,33.0,4.857195218
2013-02-22,18:21:53.23,-39.24777227,177.3736234,24.8046875,5.046129085
2013-02-24,23:31:15.68,-32.29708862,-177.5391846,33.0,4.957898733
2013-03-14,17:36:28.66,-44.42742157,168.2557068,5.0,4.860149367
2013-03-19,03:31:30.05,-32.75595093,-179.5516663,12.0,5.220738462
2013-03-26,17:36:21.44,-33.41055298,-178.2486115,33.0,5.540644698
2013-04-15,16:21:47.82,-32.64490128,-178.1309662,33.0,5.615860092
2013-04-18,07:47:12.26,-32.48779678,-179.552475,264.3638306,5.035321493
2013-05-28,06:59:41.77,-35.8127688,178.4272639,212.1875,5.146329663
2013-05-28,16:03:49.83,-32.72854996,-179.5753937,33.0,4.85863765
2013-06-15,11:20:36.36,-34.01896286,-179.9519348,148.5059814,5.369665886
2013-06-21,09:22:39.65,-33.26710129,-179.2640228,33.0,5.032580733
2013-06-22,00:32:14.67,-32.53915024,-178.5527039,33.0,4.882229049
2013-07-03,19:41:07.40,-44.61676818,168.0115052,5.1171875,5.075652101
2013-07-03,20:13:31.25,-32.61686707,-179.0210876,5.0,5.637406972
2013-07-07,21:58:46.74,-39.81217575,176.6668243,30.38817406,4.942361323
2013-07-10,04:31:14.60,-32.30287552,-179.2705994,231.632431,4.95196697
2013-07-18,21:06:39.06,-41.54557104,174.4045934,20.64453125,5.697137644
2013-07-20,19:17:10.84,-41.5537,174.3903082,20.703125,5.76767992
2013-07-20,22:55:16.89,-41.56228495,174.3844305,19.6484375,4.955740953
2013-07-21,05:09:30.52,-41.59821757,174.3228852,15.60546875,6.493254878
2013-07-21,05:13:50.21,-41.53505809,174.3591319,13.73046875,5.179988411
2013-07-21,15:15:11.70,-41.43998126,174.3099568,14.4921875,4.903578569
2013-07-21,22:47:24.32,-41.61145532,174.2553772,15.078125,4.964483841
2013-07-28,13:07:14.81,-41.62145782,174.2693231,8.8671875,5.187060661
2013-08-01,12:56:13.23,-41.74968313,174.318333,11.6796875,4.958888786
2013-08-16,02:31:05.92,-41.70170969,174.1616585,7.4609375,6.468769
2013-08-16,02:33:18.58,-41.72593805,174.0776698,8.3984375,4.984167835
2013-08-16,02:37:30.98,-41.73895582,174.1019777,5.05859375,5.375048983
2013-08-16,02:45:27.35,-41.72572646,174.1201985,5.64453125,5.331907623
2013-08-16,02:56:26.85,-41.63109022,174.2848712,10.0390625,5.007924122
2013-08-16,03:09:07.72,-41.74297247,174.0611824,7.4609375,5.62720585
2013-08-16,03:21:31.82,-41.73152588,174.0690977,14.2578125,4.999664861
2013-08-16,03:51:36.11,-41.6730932,174.1813846,14.2578125,5.530571485
2013-08-16,05:31:17.00,-41.6310176,174.2540207,14.9609375,5.955616354
2013-08-16,05:58:28.21,-41.66227087,174.2956999,9.3359375,5.002573113
2013-08-16,06:42:40.95,-41.67556798,174.279839,15.078125,5.154459251
2013-08-16,06:55:58.92,-41.67755395,174.2764568,17.0703125,5.470215864
2013-08-16,08:38:55.35,-41.68244489,174.1305693,17.0703125,5.191242112
2013-08-16,14:47:02.93,-41.62725374,174.2962388,15.4296875,4.878845959
2013-08-17,04:13:20.69,-41.77548829,174.0036731,8.6328125,5.009249672
2013-08-17,08:58:40.31,-41.73263618,174.0642932,15.078125,5.495730843
2013-08-17,16:07:52.76,-41.70907541,174.1142068,16.953125,4.987026472
2013-08-18,04:46:04.72,-47.2366066,166.0003967,5.0,5.137090453
2013-09-04,12:04:10.55,-41.4927297,174.4299966,13.0859375,5.022509678
